"gamma","r.x.v","LW","LS","W","S","GFIC","J10","J5","BIC","HQ","AIC"
0.01,0.04,0.0704270050923424,0.0546501727529032,0.0512732338905515,0.0464123926284414,0.0577988330246007,0.0500981666543844,0.0491752258937006,0.048186168338349,0.0504342316626586,0.0539434010751864
0.01,0.045,0.0718216024967624,0.0571956932308902,0.0514824585260166,0.0479557246420881,0.0588870892482093,0.0520489467352918,0.050423150510437,0.0500240309529375,0.0526522363240279,0.0566492525748364
0.01,0.05,0.0720270890425427,0.0591752379761637,0.052381053694199,0.0497006178287924,0.0596444135524701,0.0540148588143153,0.0512598766561174,0.0521971610661133,0.054601455303607,0.0594085844440378
0.01,0.055,0.0704053834143338,0.0614368543632183,0.0523389487372547,0.0522764372502611,0.0596679822067596,0.0568120182525622,0.054570147756177,0.0546611691791168,0.0572271348600282,0.0608435872337046
0.01,0.06,0.0683710321878943,0.0620730707366626,0.0515095577233585,0.0529818958961852,0.0583858417960224,0.0554196209375792,0.0543860324637806,0.0552289133627672,0.0577268139896132,0.0607998970792145
0.01,0.065,0.0704394272483248,0.0649358076016352,0.0518956939481884,0.0557025302206988,0.060886518251322,0.0585052688918373,0.057044151487468,0.0579022580065025,0.0604741929210442,0.0638106768677833
0.01,0.07,0.0708464658296442,0.063873694477707,0.0508517147637802,0.0548771014661125,0.0603182748935624,0.0577949787524314,0.0564249219658268,0.0570869159537772,0.0591675572909169,0.0630640857170392
0.01,0.075,0.0705390103169585,0.0671776368642729,0.0518358410028844,0.0584490194052396,0.0615506934603604,0.061802007319781,0.0604891994076479,0.0614871875991917,0.0640608023791234,0.0658221144883135
0.01,0.08,0.069110975157572,0.0674720537086784,0.0505927859359087,0.0586361751365483,0.0611088057071267,0.0609921471244541,0.0598246828446385,0.0608396640764593,0.063239570176572,0.0660749901528806
0.01,0.085,0.0701566698987617,0.069299286785924,0.0516671933765537,0.0611026111760084,0.0620254827916307,0.0628190824871845,0.0624338957027343,0.0634150199276944,0.0659622860003128,0.0669515175995477
0.01,0.09,0.0685613706873968,0.069346943835874,0.0507922227892265,0.0601842767567828,0.0603662045489354,0.062286927387406,0.0610533347659792,0.0626639113884323,0.0647902535071115,0.0671320723155407
0.01,0.095,0.0688692662336478,0.0726547025162235,0.0511203188570017,0.0635291365770765,0.0622646666663274,0.0642885089124526,0.0643262118146249,0.0656972742372579,0.0678223606993334,0.0696772616071172
0.01,0.1,0.0668046189802646,0.0766125391487962,0.0515422743057303,0.0682155900481194,0.0621543260880804,0.0683845563749319,0.0686105508797958,0.0705275142947711,0.0722152139600455,0.0728679408572196
0.01,0.105,0.0702668123359177,0.0769502494641644,0.0522549698508835,0.0682056412588222,0.0641687843538237,0.0708827144590342,0.0697544328664145,0.0710471433337912,0.0742032597065693,0.075241341016089
0.01,0.11,0.0695968134145196,0.0787368016274526,0.0507941037161219,0.0701479015819722,0.0637981360708882,0.0697153632936455,0.0701614662314845,0.0723675998887582,0.0746969441511035,0.074211073673842
0.01,0.115,0.0692700875918634,0.082278757423299,0.0511518878018388,0.0733174647442607,0.0642070734057125,0.0720776268883035,0.0721946309167504,0.0766152486587083,0.0786964968548397,0.0778004069738836
0.01,0.12,0.0689447223178222,0.0828953074521918,0.0509030645291504,0.0743108339876276,0.0653639151835772,0.0740976905041232,0.0739504934503385,0.077468393903247,0.0794062491952324,0.077620739767092
0.01,0.125,0.069575888968568,0.0836205135849698,0.0529179204307936,0.075877561422452,0.0657522160471584,0.0748075154871704,0.0751807898911226,0.078168621404789,0.0802055235774102,0.0794618139320132
0.01,0.13,0.0694384400348396,0.0865308347664386,0.0528595754807376,0.0789341890925879,0.0677308338615246,0.0762951067913629,0.0774527262247037,0.0819308487022131,0.0836249789048943,0.0808232601153548
0.01,0.135,0.0699734816720345,0.0902816406845385,0.0515457698109338,0.0815276477308711,0.0671484297182571,0.077995673818905,0.0793943266910444,0.0845182925158211,0.0867951340484878,0.0828950988139606
0.01,0.14,0.0659504510588115,0.0899075733013399,0.0508550427951225,0.082274354478563,0.0650603014767336,0.0757698725088726,0.078388356874767,0.0842631196137667,0.0852947867140035,0.0792317378463094
0.01,0.145,0.0660302844743779,0.0915725275520543,0.0505628069481177,0.0845001115377432,0.0645508543950661,0.077477035627171,0.0798331667078813,0.0867805856127709,0.0854793158458196,0.0803280681386646
0.01,0.15,0.0697043388850267,0.0945415241070131,0.052196668587717,0.0870584326543708,0.0682844283895904,0.0801058438566651,0.0822681329070812,0.0898929227309699,0.0901333727747376,0.0845797412157972
0.01,0.155,0.0695501577192553,0.0970914696632918,0.0519618568793437,0.0897308647056379,0.0686311676666517,0.0799584725353368,0.0835271704576528,0.0925490509814267,0.0912852225347664,0.0830404658217342
0.01,0.16,0.0664317076099182,0.0982054719427984,0.0503731999200265,0.090175920313919,0.0653849700388772,0.0791623809262044,0.0828319544733247,0.0934281870723074,0.0922474399296841,0.0833213293964782
0.01,0.165,0.0669872741868694,0.0991643999464674,0.0511805130839194,0.0925651811261773,0.0668087180309159,0.0808245275463357,0.084621689925263,0.0957076463506227,0.0947620014881849,0.0847291366918179
0.01,0.17,0.0672625684580224,0.101129315767628,0.0499530772189255,0.0949774856779208,0.0661128244430377,0.0806222209462112,0.0848990237392837,0.0979630943202065,0.0948180661995114,0.0831476100341748
0.01,0.175,0.065155167631678,0.103896770932304,0.0510473732534396,0.098176906403232,0.0666853183677401,0.0818544041436945,0.0861827499185434,0.100262035231492,0.0959349409871379,0.0848376530034793
0.01,0.18,0.0686684865649421,0.106492696880717,0.0523950744234854,0.100458082176615,0.0687548839830016,0.0825730633748751,0.0884103688327566,0.103198122171243,0.100141755400495,0.0865584279188751
0.01,0.185,0.0668683332571695,0.106584815409565,0.0525330274441819,0.101699803599734,0.0659966221883072,0.0819438538179691,0.0876407724678924,0.104048249170952,0.0992774312816827,0.0849726907218231
0.01,0.19,0.0658287632394455,0.112073500692841,0.052060854467307,0.10584070787473,0.0672666506745453,0.0807392998881084,0.0869113302501632,0.108303145100821,0.099901352150454,0.0838859805242518
0.01,0.195,0.0683761362924854,0.113074469261159,0.0525975989919865,0.107755730928846,0.0682813538979506,0.0829046073772935,0.0878809584514814,0.109679635998861,0.101402236655342,0.0859432101072699
0.01,0.2,0.0661593886478456,0.114590233010421,0.0510532141430741,0.108928108154155,0.0662061602523864,0.0795799679205774,0.08617921962852,0.11101920835579,0.101424815097778,0.083954745795022
0.015,0,0.0729288712047147,0.0524936399683636,0.0525459697069145,0.0426416503811924,0.0575887235369195,0.0483140102413415,0.0453498508736115,0.0454455227804615,0.0484850307569705,0.0537563944869156
0.015,0.005,0.0735085738401329,0.0519458268978179,0.0527400605744717,0.0420341119451195,0.0577865040062894,0.0467110635165979,0.0445217392129231,0.0437368122153746,0.0462763725880733,0.0526648996652183
0.015,0.01,0.0731237892383083,0.0517932860107766,0.0520515356301686,0.0419999446378035,0.0583575796861502,0.0478095620681872,0.0452286459064932,0.0441162594824132,0.0475078425656256,0.0528879877901185
0.015,0.015,0.0712905664893462,0.0523544578985886,0.0520809661595622,0.0433051125619934,0.057790688173497,0.0476770210683987,0.0447756208612574,0.0445744359321842,0.0472988061759698,0.0510153565761892
0.015,0.02,0.0721457512998261,0.0526440925615037,0.0516183932323155,0.0426869847503507,0.0567579788076637,0.047792075497674,0.0457111105381001,0.0448087243415769,0.0472474378304795,0.05290813077582
0.015,0.025,0.0713126164492286,0.0525975775186896,0.0515219712048114,0.0441010387030035,0.0574080755389074,0.0481618083547398,0.0463506018348514,0.04611204839733,0.0481072628050567,0.0522743778201558
0.015,0.03,0.0699678140227264,0.0534414121861498,0.0519345266944813,0.0457531974348634,0.0570316548557321,0.0498203391247257,0.0479232959849362,0.0478091415472101,0.0496822861800654,0.0539366375831678
0.015,0.035,0.0711500720663096,0.0553649152619537,0.051617332187146,0.0471990337909073,0.0579126385386454,0.0510907393500558,0.0494333264191961,0.0491449343248367,0.0516913913663558,0.0554577479992209
0.015,0.04,0.0698709640255455,0.0555201182604707,0.0516976616096322,0.0471664433208547,0.0579170561571938,0.0507565128052707,0.0490524172178227,0.0487039554249898,0.0512594686687661,0.0553031007431296
0.015,0.045,0.0707086459469433,0.0572103294956027,0.0515953616352247,0.0496355869165069,0.0586212825014386,0.0534448494034731,0.0516477213805965,0.0514440363215513,0.0541028342614995,0.057885719468444
0.015,0.05,0.0724710049886931,0.0602990329665787,0.0530409978440644,0.051848485660504,0.060768762290815,0.0547381207440073,0.0535935410026122,0.0537865366468988,0.0557778061513714,0.059647159675037
0.015,0.055,0.0707176120758544,0.058655708558909,0.0515366458036427,0.0508961974819563,0.0610120339606248,0.0551205492099881,0.053055295404658,0.0529870563831371,0.0558742637625544,0.0588145690550066
0.015,0.06,0.0690324812531607,0.060327182457523,0.051631212283062,0.0523365505423328,0.0599952364858443,0.0552445907480386,0.0540121428967509,0.0540745794086994,0.0556185876323684,0.060091310291746
0.015,0.065,0.0706371368226999,0.0624083017980284,0.0515866618170218,0.0546658350274276,0.0604762043389568,0.0576402083480998,0.0559084498848675,0.0560734413054329,0.0586012236989101,0.062307595170746
0.015,0.07,0.0709338366936258,0.0628013056053383,0.0523538994778727,0.055411342286942,0.0617162634482303,0.0579115316659556,0.0567713964007412,0.057068317664175,0.0595629275084912,0.0627507680978877
0.015,0.075,0.0710413848581587,0.0652602737604542,0.0520465702039968,0.0584187840610624,0.0619749545114924,0.0615145082082994,0.0608783845270247,0.0602614713634905,0.0629786793893296,0.0667234859319877
0.015,0.08,0.0697817014336163,0.0672638163365755,0.0531472439951347,0.0593209557800419,0.0622388406912262,0.062061150748036,0.060790083334632,0.0606918958477147,0.0630157794380383,0.0665857745605982
0.015,0.085,0.0689401705620016,0.0696262495758539,0.0506738115489706,0.0613580300331467,0.0622928280956931,0.0625164890470215,0.0619646513060578,0.0634639467145201,0.0654676735675858,0.0666552732194429
0.015,0.09,0.0705220172389114,0.0712395732142216,0.0510626840656385,0.0626743821581982,0.0632743862193748,0.0664172275830728,0.064601513451098,0.0648974421908773,0.0677300888740424,0.0701035205649515
0.015,0.095,0.0688989745251403,0.0721045235546066,0.0519043425142233,0.0647280150966212,0.0627006064354302,0.0654198507877334,0.0654181908862056,0.0669378010338355,0.0686752617501574,0.0691574230336818
